98, 9715, 625053, 165624, 790677, 270, 613.422, 314, 65
99, 9815, 625083, 165282, 790365, 269, 614.433, 314, 65
100, 9916, 628590, 166796, 795386, 272, 613.219, 314, 65
101, 10016, 629304, 166580, 795884, 272, 612.427, 314, 65
102, 10116, 627432, 166958, 794390, 272, 613.816, 314, 65
103, 10216, 625130, 165959, 791089, 270, 614.663, 314, 65
104, 10316, 629093, 168433, 797526, 274, 614.718, 314, 65
105, 10416, 627429, 166004, 793433, 271, 612.562, 314, 65
106, 10517, 621729, 163522, 785251, 268, 610.156, 314, 65
107, 10617, 629713, 167717, 797430, 273, 614.348, 314, 65
108, 10717, 626227, 165458, 791685, 270, 612.808, 314, 65
109, 10817, 627728, 166822, 794550, 272, 613.318, 314, 65
110, 10917, 626461, 165942, 792403, 271, 612.332, 314, 65
111, 11017, 620782, 163417, 784199, 267, 612.049, 314, 65
112, 11118, 625265, 164705, 789970, 269, 612.288, 314, 65
113, 11218, 632260, 166417, 798677, 273, 609.586, 314, 65
114, 11318, 627694, 165842, 793536, 272, 609.712, 314, 65
115, 11418, 629323, 166820, 796143, 273, 611.063, 314, 65
116, 11518, 630934, 165663, 796597, 272, 609.055, 314, 65
117, 11618, 627259, 165568, 792827, 271, 610.953, 314, 65
118, 11719, 631647, 165513, 797160, 272, 608.504, 314, 65
119, 11819, 625103, 164274, 789377, 270, 608.422, 314, 65
120, 11919, 632333, 166974, 799307, 273, 611.627, 314, 65
121, 12019, 627052, 164384, 791436, 270, 608.83, 314, 65
122, 12119, 627119, 162907, 790026, 268, 607.86, 314, 65
123, 12219, 624066, 163035, 787101, 268, 608.34, 314, 65
124, 12320, 631864, 166082, 797946, 273, 608.359, 314, 65
125, 12420, 625938, 163148, 789086, 269, 606.499, 314, 65
126, 12520, 619544, 161301, 780845, 265, 608.682, 314, 65
127, 12620, 629116, 164704, 793820, 270, 610.014, 314, 65
128, 12720, 626061, 164113, 790174, 269, 610.085, 314, 65
129, 12820, 625784, 162396, 788180, 268, 605.956, 314, 65
130, 12921, 628039, 163234, 791273, 269, 606.819, 314, 65
131, 13021, 629102, 164522, 793624, 271, 607.093, 314, 65
132, 13121, 626308, 163395, 789703, 270, 605.167, 314, 65
133, 13221, 630418, 162998, 793416, 269, 605.94, 314, 65
134, 13321, 628501, 163721, 792222, 270, 606.375, 314, 65
135, 13421, 628919, 162861, 791780, 269, 605.433, 314, 65
136, 13522, 631019, 164271, 795290, 271, 606.167, 314, 65
137, 13622, 633104, 164278, 797382, 272, 603.964, 314, 65
138, 13722, 622693, 160215, 782908, 265, 604.584, 314, 65
139, 13822, 631828, 164685, 796513, 271, 607.693, 314, 65
140, 13922, 628482, 162653, 791135, 268, 606.912, 314, 65
141, 14022, 629985, 162647, 792632, 269, 604.636, 314, 65
142, 14123, 630637, 162581, 793218, 270, 602.151, 314, 65
143, 14223, 625580, 161284, 786864, 267, 604.06, 314, 65
144, 14323, 623780, 160942, 784722, 266, 605.047, 314, 65
145, 14423, 622242, 159486, 781728, 264, 604.112, 314, 65
146, 14523, 625354, 162578, 787932, 268, 606.633, 314, 65
147, 14623, 622017, 159346, 781363, 265, 601.304, 314, 65
148, 14723, 631141, 162897, 794038, 270, 603.323, 314, 65
149, 14824, 633278, 163590, 796868, 271, 603.655, 314, 65
150, 14924, 622037, 160626, 782663, 265, 606.137, 314, 65
151, 15024, 629365, 161978, 791343, 268, 604.395, 314, 65
152, 15124, 624817, 160871, 785688, 266, 604.778, 314, 65
153, 15224, 629947, 160885, 790832, 267, 602.564, 314, 65
154, 15324, 630585, 162583, 793168, 269, 604.397, 314, 65
155, 15425, 625918, 159621, 785539, 265, 602.345, 314, 65
156, 15525, 631246, 163913, 795159, 270, 607.085, 314, 65
157, 15625, 626616, 160590, 787206, 266, 603.723, 314, 65
158, 15725, 634875, 163967, 798842, 272, 602.819, 314, 65
159, 15825, 636543, 164054, 800597, 273, 600.932, 314, 65
160, 15925, 633977, 163077, 797054, 270, 603.989, 314, 65
161, 16026, 620526, 157641, 778167, 262, 601.682, 314, 65
162, 16126, 618320, 157623, 775943, 261, 603.921, 314, 65
163, 16226, 631130, 162085, 793215, 269, 602.545, 314, 65
164, 16326, 623394, 160665, 784059, 266, 604.003, 314, 65
165, 16426, 632307, 162157, 794464, 269, 602.814, 314, 65
166, 16526, 633500, 163998, 797498, 272, 602.934, 314, 65
167, 16627, 627637, 159698, 787335, 265, 602.636, 314, 65
168, 16727, 631817, 162136, 793953, 269, 602.737, 314, 65
169, 16827, 637330, 163362, 800692, 272, 600.597, 314, 65
170, 16927, 625160, 158747, 783907, 265, 599.044, 314, 65
171, 17027, 630492, 160393, 790885, 268, 598.482, 314, 65
172, 17127, 628755, 159690, 788445, 266, 600.337, 314, 65
173, 17228, 629397, 159455, 788852, 267, 597.208, 314, 65
174, 17328, 631437, 160726, 792163, 268, 599.723, 314, 65
175, 17428, 630128, 160539, 790667, 268, 599.027, 314, 65
176, 17528, 627957, 158921, 786878, 265, 599.701, 314, 65
177, 17628, 638114, 162419, 800533, 272, 597.129, 314, 65
178, 17728, 630603, 162641, 793244, 270, 602.373, 314, 65
179, 17829, 629767, 160622, 790389, 267, 601.581, 314, 65
180, 17929, 629549, 161308, 790857, 269, 599.658, 314, 65
181, 18029, 633544, 161140, 794684, 269, 599.033, 314, 65
182, 18129, 630535, 160715, 791250, 268, 599.682, 314, 65
183, 18229, 625995, 159319, 785314, 265, 601.203, 314, 65
184, 18329, 625467, 160858, 786325, 266, 604.729, 315, 65
185, 18430, 620246, 157968, 778214, 262, 602.932, 315, 65
186, 18530, 634564, 160765, 795329, 270, 595.427, 314, 65
187, 18630, 622998, 161318, 784316, 266, 606.458, 315, 65
188, 18730, 620504, 159279, 779783, 263, 605.625, 315, 65
189, 18830, 631070, 162262, 793332, 269, 603.203, 315, 65
190, 18930, 631865, 162402, 794267, 269, 603.723, 315, 65
191, 19031, 637086, 162255, 799341, 271, 598.729, 314, 65
192, 19131, 631065, 159390, 790455, 267, 596.967, 314, 65
193, 19231, 631266, 157933, 789199, 265, 595.975, 314, 65
194, 19331, 626905, 158848, 785753, 264, 601.699, 315, 65
195, 19431, 625467, 159639, 785106, 265, 602.411, 315, 65
196, 19531, 628837, 159341, 788178, 266, 599.027, 314, 65
197, 19631, 629686, 161600, 791286, 268, 602.984, 315, 65
198, 19732, 634838, 163037, 797875, 271, 601.611, 315, 65
199, 19832, 634888, 161277, 796165, 271, 595.118, 314, 65
200, 19932, 621295, 157214, 778509, 261, 602.351, 315, 65
201, 20032, 629073, 160346, 789419, 266, 602.803, 315, 65
202, 20132, 619267, 156419, 775686, 260, 601.611, 315, 65
203, 20232, 627792, 158057, 785849, 264, 598.701, 315, 65
204, 20333, 631524, 159451, 790975, 266, 599.441, 315, 65
205, 20433, 635305, 162543, 797848, 271, 599.789, 315, 65
206, 20533, 634476, 162899, 797375, 270, 603.329, 315, 65
207, 20633, 630356, 160216, 790572, 267, 600.06, 315, 65
208, 20733, 629859, 159697, 789556, 267, 598.118, 315, 65
209, 20833, 629646, 158055, 787701, 265, 596.433, 314, 65
210, 20934, 632860, 158833, 791693, 267, 594.879, 314, 65
211, 21034, 616252, 155138, 771390, 258, 601.31, 315, 65
212, 21134, 626514, 158343, 784857, 264, 599.784, 315, 65
213, 21234, 621186, 158598, 779784, 263, 603.036, 315, 65
214, 21334, 627821, 159460, 787281, 265, 601.737, 315, 65
215, 21434, 633071, 161802, 794873, 269, 601.493, 315, 65
216, 21535, 628001, 157902, 785903, 263, 600.389, 315, 65
217, 21635, 631132, 160509, 791641, 267, 601.156, 315, 65
218, 21735, 634057, 161212, 795269, 269, 599.301, 315, 65
219, 21835, 625321, 157884, 783205, 264, 598.047, 315, 65
220, 21935, 628797, 159444, 788241, 266, 599.414, 315, 65
221, 22035, 626011, 159560, 785571, 265, 602.112, 315, 65
222, 22136, 627761, 159605, 787366, 265, 602.282, 315, 65
223, 22236, 628572, 158143, 786715, 265, 596.767, 315, 65
224, 22336, 628585, 157959, 786544, 265, 596.071, 315, 65
225, 22436, 623790, 156812, 780602, 262, 598.521, 315, 65
226, 22536, 634482, 161240, 795722, 269, 599.405, 315, 65
227, 22636, 630411, 159191, 789602, 266, 598.463, 315, 65
228, 22737, 640217, 162694, 802911, 273, 595.948, 315, 65
229, 22837, 630845, 159706, 790551, 267, 598.148, 315, 65
230, 22937, 625340, 156999, 782339, 263, 596.956, 315, 65
231, 23037, 632969, 161640, 794609, 270, 598.666, 315, 65
232, 23137, 633728, 160799, 794527, 269, 597.767, 315, 65
233, 23237, 637495, 161331, 798826, 270, 597.521, 315, 65
234, 23338, 628784, 158186, 786970, 265, 596.929, 315, 65
235, 23438, 628397, 157434, 785831, 264, 596.342, 315, 65
236, 23538, 628965, 159099, 788064, 265, 600.373, 315, 65
237, 23638, 629577, 159250, 788827, 266, 598.685, 315, 65
238, 23738, 637578, 161348, 798926, 270, 597.584, 315, 65
239, 23838, 629940, 159358, 789298, 267, 596.847, 315, 65
240, 23939, 629890, 158329, 788219, 265, 597.468, 315, 65
241, 24039, 636047, 161505, 797552, 270, 598.167, 315, 65
242, 24139, 629797, 158293, 788090, 266, 595.085, 315, 65
243, 24239, 626102, 158118, 784220, 264, 598.932, 315, 65
244, 24339, 633661, 159071, 792732, 267, 595.773, 315, 65
245, 24439, 618271, 154399, 772670, 258, 598.447, 315, 65
246, 24539, 625993, 156510, 782503, 262, 597.367, 315, 65
247, 24640, 625037, 156912, 781949, 262, 598.901, 315, 65
248, 24740, 637105, 160086, 797191, 269, 595.115, 315, 65
249, 24840, 637164, 161685, 798849, 271, 596.625, 315, 65
250, 24940, 623001, 153479, 776480, 259, 592.584, 315, 65
251, 25040, 630595, 159366, 789961, 267, 596.877, 315, 65
252, 25140, 631211, 158917, 790128, 266, 597.433, 315, 65
253, 25241, 626686, 155777, 782463, 262, 594.57, 315, 65
254, 25341, 630013, 157249, 787262, 264, 595.641, 315, 65
255, 25441, 623420, 154402, 777822, 260, 593.852, 315, 65
256, 25541, 628912, 156942, 785854, 264, 594.477, 315, 65
257, 25641, 623832, 155099, 778931, 261, 594.249, 315, 65
258, 25741, 631585, 158063, 789648, 265, 596.466, 315, 65
259, 25842, 625385, 155659, 781044, 261, 596.395, 315, 65
260, 25942, 628315, 156309, 784624, 263, 594.332, 315, 65
261, 26042, 626532, 156583, 783115, 263, 595.373, 315, 65
262, 26142, 634206, 159293, 793499, 268, 594.378, 315, 65
263, 26242, 626299, 155810, 782109, 262, 594.693, 315, 65
264, 26342, 630685, 155920, 786605, 263, 592.852, 315, 65
265, 26443, 631621, 158330, 789951, 265, 597.471, 315, 65
266, 26543, 628392, 156561, 784953, 263, 595.288, 315, 65
267, 26643, 625045, 154719, 779764, 261, 592.792, 315, 65
268, 26743, 623660, 154392, 778052, 260, 593.816, 315, 65
269, 26843, 635308, 158376, 793684, 268, 590.956, 315, 65
270, 26943, 631123, 155753, 786876, 264, 589.975, 315, 65
271, 27044, 629415, 155361, 784776, 263, 590.726, 315, 65
272, 27144, 625419, 154666, 780085, 261, 592.589, 315, 65
273, 27244, 628140, 155277, 783417, 263, 590.408, 315, 65
274, 27344, 630317, 157008, 787325, 264, 594.726, 315, 65
275, 27444, 627595, 154261, 781856, 261, 591.038, 315, 65
276, 27544, 631328, 155228, 786556, 263, 590.222, 315, 65
277, 27645, 624859, 154714, 779573, 261, 592.775, 315, 65
278, 27745, 629846, 156291, 786137, 264, 592.011, 315, 65
279, 27845, 634892, 158151, 793043, 267, 592.326, 315, 65
280, 27945, 631488, 157091, 788579, 265, 592.795, 315, 65
281, 28045, 625913, 155260, 781173, 262, 592.597, 315, 65
282, 28145, 628692, 155792, 784484, 263, 592.364, 315, 65
283, 28246, 628846, 154978, 783824, 262, 591.518, 315, 65
284, 28346, 630130, 156302, 786432, 264, 592.052, 315, 65
285, 28446, 624188, 154350, 778538, 260, 593.655, 315, 65
286, 28546, 633587, 157165, 790752, 266, 590.847, 315, 65
287, 28646, 640420, 159839, 800259, 270, 591.997, 315, 65
288, 28746, 632162, 157708, 789870, 266, 592.888, 315, 65
289, 28847, 631856, 155848, 787704, 264, 590.332, 315, 65
290, 28947, 636120, 157940, 794060, 267, 591.537, 315, 65
291, 29047, 621714, 152180, 773894, 258, 589.847, 315, 65
292, 29147, 635037, 155911, 790948, 265, 588.345, 315, 65
293, 29247, 628578, 154710, 783288, 262, 590.496, 315, 65
294, 29347, 624543, 152814, 777357, 260, 587.748, 315, 65
295, 29447, 627066, 153840, 780906, 261, 589.425, 315, 65
296, 29548, 623746, 153495, 777241, 259, 592.644, 315, 65
297, 29648, 622743, 153779, 776522, 259, 593.742, 315, 65
298, 29748, 620296, 152081, 772377, 258, 589.46, 315, 65
299, 29848, 633488, 157147, 790635, 267, 588.564, 315, 65
300, 29948, 632385, 156663, 789048, 265, 591.181, 315, 65
301, 30048, 630501, 155631, 786132, 262, 594.011, 315, 65
302, 30149, 625357, 154545, 779902, 260, 594.405, 315, 65
303, 30249, 624256, 150793, 775049, 257, 586.742, 315, 65
304, 30349, 635281, 155956, 791237, 265, 588.515, 315, 65
305, 30449, 635766, 155330, 791096, 264, 588.373, 315, 65
306, 30549, 629540, 155493, 785033, 263, 591.227, 315, 65
307, 30649, 628827, 154137, 782964, 261, 590.564, 315, 65
308, 30750, 625520, 152748, 778268, 259, 589.762, 315, 65
309, 30850, 623411, 151833, 775244, 258, 588.499, 315, 65
310, 30950, 625991, 151828, 777819, 259, 586.208, 315, 65
311, 31050, 625069, 152210, 777279, 259, 587.682, 315, 65
312, 31150, 623195, 153267, 776462, 259, 591.764, 315, 65
313, 31250, 633848, 156683, 790531, 265, 591.255, 315, 65
314, 31351, 623675, 152387, 776062, 258, 590.647, 315, 65
315, 31451, 617165, 149811, 766976, 254, 589.808, 315, 65
316, 31551, 629081, 153602, 782683, 261, 588.512, 315, 65
317, 31651, 621179, 150306, 771485, 255, 589.436, 315, 65
318, 31751, 624454, 152045, 776499, 258, 589.321, 315, 65
319, 31851, 629484, 154575, 784059, 262, 589.981, 315, 65
320, 31952, 626632, 152510, 779142, 259, 588.841, 315, 65
321, 32052, 627511, 153190, 780701, 260, 589.192, 315, 65
322, 32152, 622544, 151581, 774125, 257, 589.808, 315, 65
323, 32252, 626950, 153961, 780911, 261, 589.89, 315, 65
324, 32352, 634321, 156489, 790810, 265, 590.526, 315, 65
325, 32452, 625693, 151356, 777049, 258, 586.649, 315, 65
326, 32553, 627098, 154400, 781498, 261, 591.573, 315, 65
327, 32653, 621299, 151589, 772888, 257, 589.841, 315, 65
328, 32753, 625309, 153150, 778459, 259, 591.312, 316, 65
329, 32853, 630790, 154515, 785305, 262, 589.751, 315, 65
330, 32953, 627345, 151594, 778939, 259, 585.307, 315, 65
331, 33053, 629776, 152729, 782505, 260, 587.419, 315, 65
332, 33154, 622433, 150917, 773350, 257, 587.225, 315, 65
333, 33254, 617405, 148828, 766233, 253, 588.252, 315, 65
334, 33354, 630830, 154712, 785542, 262, 590.504, 316, 65
335, 33454, 620070, 150989, 771059, 256, 589.8, 316, 65
336, 33554, 620634, 150538, 771172, 256, 588.038, 315, 65
337, 33654, 629517, 151566, 781083, 259, 585.197, 315, 65
338, 33755, 620920, 149823, 770743, 256, 585.247, 315, 65
339, 33855, 628109, 154753, 782862, 261, 592.923, 316, 65
340, 33955, 629955, 154010, 783965, 261, 590.077, 316, 65
341, 34055, 630577, 155346, 785923, 262, 592.923, 316, 65
342, 34155, 624602, 153479, 778081, 258, 594.879, 316, 65
343, 34255, 629682, 155169, 784851, 262, 592.247, 316, 65
344, 34355, 627170, 153763, 780933, 259, 593.679, 316, 65
345, 34456, 620438, 151228, 771666, 255, 593.052, 316, 65
346, 34556, 623004, 153590, 776594, 257, 597.627, 316, 65
347, 34656, 631510, 157537, 789047, 263, 599, 316, 65
348, 34756, 629735, 156456, 786191, 262, 597.159, 316, 65
349, 34856, 627991, 155547, 783538, 260, 598.258, 316, 65
350, 34956, 624283, 155349, 779632, 258, 602.129, 316, 65
351, 35057, 625237, 155549, 780786, 258, 602.904, 316, 65
352, 35157, 623681, 154422, 778103, 257, 600.863, 316, 65
353, 35257, 626706, 154865, 781571, 259, 597.934, 316, 65
354, 35357, 638258, 160131, 798389, 267, 599.742, 316, 65
355, 35457, 629729, 155999, 785728, 261, 597.699, 316, 65
356, 35557, 623612, 154630, 778242, 257, 601.671, 317, 65
357, 35658, 631679, 156825, 788504, 262, 598.57, 317, 65
358, 35758, 632404, 155116, 787520, 261, 594.312, 317, 65
359, 35858, 635617, 158402, 794019, 264, 600.008, 318, 65
360, 35958, 632242, 157690, 789932, 262, 601.868, 318, 65
361, 36058, 635096, 157753, 792849, 263, 599.822, 318, 65
362, 36158, 629927, 156896, 786823, 261, 601.134, 318, 65
363, 36259, 625300, 155748, 781048, 257, 606.025, 319, 65
364, 36359, 645797, 164691, 810488, 272, 605.482, 319, 65
365, 36459, 633360, 158258, 791618, 262, 604.038, 319, 65
366, 36559, 632123, 158004, 790127, 261, 605.381, 319, 65
367, 36659, 629992, 158029, 788021, 261, 605.474, 319, 65
368, 36759, 630358, 157092, 787450, 260, 604.2, 319, 65
369, 36860, 634146, 158028, 792174, 262, 603.162, 319, 65
370, 36960, 634457, 161242, 795699, 264, 610.764, 320, 65
371, 37060, 632771, 159482, 792253, 262, 608.71, 320, 65
372, 37160, 633663, 160326, 793989, 263, 609.603, 320, 65
373, 37260, 631025, 159305, 790330, 262, 608.033, 320, 65
374, 37360, 632890, 158311, 791201, 262, 604.241, 320, 65
375, 37461, 630548, 158801, 789349, 262, 606.11, 320, 65
376, 37561, 640327, 163538, 803865, 268, 610.216, 320, 65
377, 37661, 634621, 160749, 795370, 264, 608.899, 320, 65
378, 37761, 639245, 161857, 801102, 267, 606.205, 320, 65
379, 37861, 638211, 161796, 800007, 266, 608.255, 320, 65
380, 37961, 635976, 159716, 795692, 263, 607.285, 320, 65
381, 38062, 639846, 160656, 800502, 265, 606.249, 320, 65
382, 38162, 627035, 159377, 786412, 259, 615.353, 321, 65
383, 38262, 636152, 163093, 799245, 265, 615.444, 321, 65
384, 38362, 631557, 160307, 791864, 261, 614.203, 321, 65
385, 38462, 631662, 160893, 792555, 262, 614.096, 321, 65
386, 38562, 635315, 163060, 798375, 265, 615.321, 321, 65
387, 38663, 636157, 161632, 797789, 264, 612.244, 321, 65
388, 38763, 637054, 162646, 799700, 266, 611.452, 321, 65
389, 38863, 649507, 166842, 816349, 272, 613.389, 321, 65
390, 38963, 632275, 165923, 798198, 265, 626.126, 321, 64
391, 39063, 638226, 167285, 805511, 267, 626.534, 321, 64
392, 39163, 644454, 165660, 810114, 270, 613.556, 321, 65
393, 39263, 626753, 162911, 789664, 260, 626.581, 321, 64
394, 39364, 644013, 165414, 809427, 269, 614.923, 321, 65
395, 39464, 641119, 164313, 805432, 267, 615.405, 321, 65
396, 39564, 632378, 166069, 798447, 265, 626.674, 321, 64
397, 39664, 632632, 160282, 792914, 261, 614.107, 321, 65
398, 39764, 643005, 166815, 809820, 270, 617.833, 322, 65
399, 39864, 639874, 171364, 811238, 271, 632.34, 322, 64
400, 39965, 637008, 169184, 806192, 268, 631.282, 322, 64
401, 40065, 634237, 162926, 797163, 264, 617.142, 322, 65
402, 40165, 632266, 167489, 799755, 265, 632.033, 322, 64
403, 40265, 633725, 162981, 796706, 263, 619.701, 322, 65
404, 40365, 630082, 161161, 791243, 261, 617.474, 322, 65
405, 40465, 623609, 158068, 781677, 256, 617.452, 322, 65
406, 40566, 634685, 162570, 797255, 263, 618.137, 322, 65
407, 40666, 635477, 167183, 802660, 265, 630.879, 322, 64
408, 40766, 632781, 167813, 800594, 266, 630.877, 322, 64
409, 40866, 632184, 166559, 798743, 264, 630.904, 322, 64
410, 40966, 634873, 161509, 796382, 263, 614.101, 322, 65
411, 41066, 637871, 163329, 801200, 265, 616.337, 322, 65
412, 41167, 630374, 165539, 795913, 263, 629.425, 322, 64
413, 41267, 640785, 169684, 810469, 269, 630.795, 322, 64
414, 41367, 634955, 168222, 803177, 266, 632.414, 322, 64
415, 41467, 636189, 169397, 805586, 268, 632.079, 322, 64
416, 41567, 640341, 169586, 809927, 268, 632.784, 322, 64
417, 41667, 630229, 165675, 795904, 263, 629.942, 322, 64
418, 41768, 633357, 166661, 800018, 264, 631.293, 322, 64
419, 41868, 629006, 166116, 795122, 262, 634.03, 322, 64
420, 41968, 633504, 165544, 799048, 264, 627.06, 322, 64
421, 42068, 631570, 165299, 796869, 263, 628.512, 322, 64
422, 42168, 637757, 168138, 805895, 267, 629.732, 322, 64
423, 42268, 628969, 163151, 792120, 261, 625.099, 322, 64
424, 42369, 635576, 166164, 801740, 266, 624.677, 322, 64
425, 42469, 630051, 164061, 794112, 262, 626.186, 322, 64
426, 42569, 635213, 166291, 801504, 266, 625.153, 322, 64
427, 42669, 632907, 163413, 796320, 264, 618.989, 322, 64
428, 42769, 625434, 160758, 786192, 259, 620.688, 322, 64
429, 42869, 626719, 156663, 783382, 258, 607.219, 322, 65
430, 42970, 629972, 158348, 788320, 261, 606.699, 322, 65
431, 43070, 631042, 157600, 788642, 260, 606.153, 322, 65
432, 43170, 628246, 161957, 790203, 261, 620.523, 323, 64
433, 43270, 625839, 160935, 786774, 261, 616.611, 322, 64
434, 43370, 627165, 156436, 783601, 259, 604, 322, 65
435, 43470, 634960, 163043, 798003, 265, 615.255, 322, 64
436, 43571, 628134, 154938, 783072, 258, 600.534, 322, 65
437, 43671, 623373, 159099, 782472, 259, 614.282, 322, 64
438, 43771, 624895, 152874, 777769, 256, 597.164, 322, 65
